batch,run_within,tank_pos,fish_id,n_samp,n_det,det_rate,x_sd,y_sd,pct_top,excluded,static_flag,extreme_pct,centroid_x,centroid_y,column,frame_row,frame_half
7,5,8,77,7200,4682,0.6502777777777777,51.6911704962266,25.716529250005863,0.6296454506621102,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
7,6,1,77,7200,4691,0.6515277777777778,50.280715331410256,22.597245028879886,0.7371562566616926,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
7,6,2,71,7200,3943,0.5476388888888889,53.32267421309147,26.59655869910939,0.6522952066954096,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
7,6,3,73,7200,6136,0.8522222222222222,58.16574129788688,27.33070004411877,0.4846805736636245,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
7,6,4,78,7200,6016,0.8355555555555556,55.18376943269042,29.38462120061635,0.4251994680851064,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
7,6,5,75,7200,6859,0.9526388888888889,46.68251268789347,25.059944954215812,0.40122466831899695,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
7,6,6,76,7200,7158,0.9941666666666666,37.11257491935242,10.98178307322599,0.9516624755518301,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
7,6,7,72,7200,4840,0.6722222222222223,49.52706850644702,24.73450563582408,0.19421487603305784,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
7,6,8,74,7200,6650,0.9236111111111112,44.30051962306811,26.42903190881777,0.21353383458646616,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
8,1,1,83,7200,4306,0.5980555555555556,54.52152412714021,24.74133607894985,0.6549001393404552,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
8,1,2,87,7200,5847,0.8120833333333334,51.91519218571564,24.06420735335416,0.6505900461775269,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
8,1,3,81,7200,6796,0.9438888888888889,43.695062911167554,27.851254076462308,0.31430253090052973,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
8,1,4,84,7200,132,0.018333333333333333,59.802801818751256,24.74860256065948,0.4166666666666667,True,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
8,1,5,85,7200,4642,0.6447222222222222,48.60434378343152,23.457706158904305,0.500861697544162,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
8,1,6,88,7200,4279,0.5943055555555555,55.92431214819015,28.93490128186781,0.6739892498247254,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
8,1,7,86,7200,164,0.02277777777777778,79.33279317474407,35.01914725507379,0.2621951219512195,True,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
8,1,8,82,7200,5676,0.7883333333333333,62.90084791592606,31.647926194737448,0.47427766032417196,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
8,2,1,81,7200,5545,0.7701388888888889,50.65855335186039,23.162041031238687,0.5026149684400361,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
8,2,2,86,7200,3882,0.5391666666666667,46.543999985731354,23.66299135907648,0.26944873776403916,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
8,2,3,85,7200,3623,0.5031944444444445,36.55528823226515,18.903156158685043,0.1915539608059619,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
8,2,4,84,7200,946,0.1313888888888889,42.74497476777421,21.350391038504483,0.1416490486257928,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
